Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Measure Names,Measure Values
CA-2020-116687,Noah Childs,Corporate,5/2/2020,Texas,77095,Technology,5/7/2020,5,Quantity,3
CA-2020-104486,Patrick O'Brill,Consumer,5/1/2020,California,94109,Office Supplies,5/6/2020,5,Sales,84.556
CA-2020-104486,Patrick O'Brill,Consumer,5/1/2020,California,94109,Office Supplies,5/6/2020,5,Quantity,6
CA-2020-145821,Jennifer Braxton,Corporate,5/1/2020,California,90008,Technology,5/7/2020,6,Sales,88.752
CA-2020-145821,Jennifer Braxton,Corporate,5/1/2020,California,90008,Technology,5/7/2020,6,Quantity,3
CA-2020-161998,David Bremer,Corporate,5/1/2020,Florida,33614,Furniture,5/5/2020,4,Sales,63.552
CA-2020-161998,David Bremer,Corporate,5/1/2020,Florida,33614,Furniture,5/5/2020,4,Quantity,3
CA-2020-161998,David Bremer,Corporate,5/1/2020,Florida,33614,Office Supplies,5/5/2020,4,Sales,214.08
CA-2020-161998,David Bremer,Corporate,5/1/2020,Florida,33614,Office Supplies,5/5/2020,4,Quantity,9
CA-2020-103716,Ken Black,Corporate,4/30/2020,California,94110,Office Supplies,5/6/2020,6,Sales,34.65
CA-2020-103716,Ken Black,Corporate,4/30/2020,California,94110,Office Supplies,5/6/2020,6,Quantity,3
CA-2020-103716,Ken Black,Corporate,4/30/2020,California,94110,Technology,5/6/2020,6,Sales,19.8
CA-2020-103716,Ken Black,Corporate,4/30/2020,California,94110,Technology,5/6/2020,6,Quantity,5
CA-2020-135174,Benjamin Patterson,Consumer,4/30/2020,Ohio,45373,Technology,5/2/2020,2,Sales,1022.97
CA-2020-135174,Benjamin Patterson,Consumer,4/30/2020,Ohio,45373,Technology,5/2/2020,2,Quantity,5
US-2020-115238,Jane Waco,Corporate,4/30/2020,Massachusetts,01841,Furniture,5/4/2020,4,Sales,65.18
US-2020-115238,Jane Waco,Corporate,4/30/2020,Massachusetts,01841,Furniture,5/4/2020,4,Quantity,11
US-2020-115238,Jane Waco,Corporate,4/30/2020,Massachusetts,01841,Office Supplies,5/4/2020,4,Sales,6.48
US-2020-115238,Jane Waco,Corporate,4/30/2020,Massachusetts,01841,Office Supplies,5/4/2020,4,Quantity,1
US-2020-115238,Jane Waco,Corporate,4/30/2020,Massachusetts,01841,Technology,5/4/2020,4,Sales,209.5
US-2020-115238,Jane Waco,Corporate,4/30/2020,Massachusetts,01841,Technology,5/4/2020,4,Quantity,10
US-2020-164175,Paul Stevenson,Home Office,4/30/2020,Illinois,60610,Furniture,5/5/2020,5,Sales,213.115
US-2020-164175,Paul Stevenson,Home Office,4/30/2020,Illinois,60610,Furniture,5/5/2020,5,Quantity,5
CA-2020-157434,Jim Kriz,Home Office,4/29/2020,Pennsylvania,19120,Office Supplies,5/4/2020,5,Sales,7.968
CA-2020-157434,Jim Kriz,Home Office,4/29/2020,Pennsylvania,19120,Office Supplies,5/4/2020,5,Quantity,2
CA-2020-120782,Shirley Daniels,Home Office,4/28/2020,Michigan,48640,Office Supplies,5/1/2020,3,Sales,3999.702
CA-2020-120782,Shirley Daniels,Home Office,4/28/2020,Michigan,48640,Office Supplies,5/1/2020,3,Quantity,4
CA-2020-130792,Russell Applegate,Consumer,4/28/2020,Texas,77095,Office Supplies,5/5/2020,7,Sales,44.66
CA-2020-130792,Russell Applegate,Consumer,4/28/2020,Texas,77095,Office Supplies,5/5/2020,7,Quantity,10
CA-2020-124450,Greg Tran,Consumer,4/27/2020,District of Columbia,20016,Furniture,5/3/2020,6,Sales,1267.53
CA-2020-124450,Greg Tran,Consumer,4/27/2020,District of Columbia,20016,Furniture,5/3/2020,6,Quantity,3
CA-2020-124450,Greg Tran,Consumer,4/27/2020,District of Columbia,20016,Office Supplies,5/3/2020,6,Sales,22.74
CA-2020-124450,Greg Tran,Consumer,4/27/2020,District of Columbia,20016,Office Supplies,5/3/2020,6,Quantity,3
CA-2020-124450,Greg Tran,Consumer,4/27/2020,District of Columbia,20016,Technology,5/3/2020,6,Sales,1379.92
CA-2020-124450,Greg Tran,Consumer,4/27/2020,District of Columbia,20016,Technology,5/3/2020,6,Quantity,8
CA-2020-151841,Tony Chapman,Home Office,4/27/2020,Colorado,80013,Office Supplies,5/2/2020,5,Sales,49.4
CA-2020-151841,Tony Chapman,Home Office,4/27/2020,Colorado,80013,Office Supplies,5/2/2020,5,Quantity,7
CA-2020-122266,Sue Ann Reed,Consumer,4/26/2020,Florida,32114,Furniture,4/30/2020,4,Sales,191.5155
CA-2020-122266,Sue Ann Reed,Consumer,4/26/2020,Florida,32114,Furniture,4/30/2020,4,Quantity,1
CA-2020-122266,Sue Ann Reed,Consumer,4/26/2020,Florida,32114,Office Supplies,4/30/2020,4,Sales,2.624
CA-2020-122266,Sue Ann Reed,Consumer,4/26/2020,Florida,32114,Office Supplies,4/30/2020,4,Quantity,1
CA-2020-137302,Bart Watters,Corporate,4/26/2020,California,92105,Furniture,5/1/2020,5,Sales,63.936
CA-2020-137302,Bart Watters,Corporate,4/26/2020,California,92105,Furniture,5/1/2020,5,Quantity,3
CA-2020-137302,Bart Watters,Corporate,4/26/2020,California,92105,Office Supplies,5/1/2020,5,Sales,109.872
CA-2020-137302,Bart Watters,Corporate,4/26/2020,California,92105,Office Supplies,5/1/2020,5,Quantity,6
CA-2020-137302,Bart Watters,Corporate,4/26/2020,California,92105,Technology,5/1/2020,5,Sales,311.976
CA-2020-137302,Bart Watters,Corporate,4/26/2020,California,92105,Technology,5/1/2020,5,Quantity,3
US-2020-114839,Pierre Wener,Consumer,4/26/2020,Texas,77036,Furniture,4/30/2020,4,Sales,408.422
US-2020-114839,Pierre Wener,Consumer,4/26/2020,Texas,77036,Furniture,4/30/2020,4,Quantity,2
US-2020-134026,Joel Eaton,Consumer,4/26/2020,Tennessee,38109,Furniture,5/2/2020,6,Sales,928.976
US-2020-134026,Joel Eaton,Consumer,4/26/2020,Tennessee,38109,Furniture,5/2/2020,6,Quantity,10
US-2020-134026,Joel Eaton,Consumer,4/26/2020,Tennessee,38109,Office Supplies,5/2/2020,6,Sales,72.784
US-2020-134026,Joel Eaton,Consumer,4/26/2020,Tennessee,38109,Office Supplies,5/2/2020,6,Quantity,1
CA-2020-112557,John Lucas,Consumer,4/25/2020,New York,10035,Office Supplies,4/28/2020,3,Sales,206.43
CA-2020-112557,John Lucas,Consumer,4/25/2020,New York,10035,Office Supplies,4/28/2020,3,Quantity,3
CA-2020-115420,Linda Southworth,Corporate,4/25/2020,California,90004,Office Supplies,5/2/2020,7,Sales,21.34
CA-2020-115420,Linda Southworth,Corporate,4/25/2020,California,90004,Office Supplies,5/2/2020,7,Quantity,2
CA-2020-130365,Zuschuss Carroll,Consumer,4/25/2020,Illinois,60505,Furniture,4/29/2020,4,Sales,128.058
CA-2020-130365,Zuschuss Carroll,Consumer,4/25/2020,Illinois,60505,Furniture,4/29/2020,4,Quantity,3
CA-2020-130365,Zuschuss Carroll,Consumer,4/25/2020,Illinois,60505,Office Supplies,4/29/2020,4,Sales,221.024
CA-2020-130365,Zuschuss Carroll,Consumer,4/25/2020,Illinois,60505,Office Supplies,4/29/2020,4,Quantity,2
CA-2020-143602,Jill Stevenson,Corporate,4/25/2020,California,90045,Office Supplies,4/28/2020,3,Sales,13.944
CA-2020-143602,Jill Stevenson,Corporate,4/25/2020,California,90045,Office Supplies,4/28/2020,3,Quantity,3
CA-2020-153878,Trudy Schmidt,Consumer,4/25/2020,Wisconsin,53209,Office Supplies,4/30/2020,5,Sales,330.15
CA-2020-153878,Trudy Schmidt,Consumer,4/25/2020,Wisconsin,53209,Office Supplies,4/30/2020,5,Quantity,10
CA-2020-118227,Deborah Brumfield,Home Office,4/24/2020,New York,10009,Office Supplies,4/28/2020,4,Sales,25.99
CA-2020-118227,Deborah Brumfield,Home Office,4/24/2020,New York,10009,Office Supplies,4/28/2020,4,Quantity,1
CA-2020-151253,Annie Zypern,Consumer,4/22/2020,California,90008,Office Supplies,4/26/2020,4,Sales,64.14
CA-2020-151253,Annie Zypern,Consumer,4/22/2020,California,90008,Office Supplies,4/26/2020,4,Quantity,3
CA-2020-151253,Annie Zypern,Consumer,4/22/2020,California,90008,Technology,4/26/2020,4,Sales,88.776
CA-2020-151253,Annie Zypern,Consumer,4/22/2020,California,90008,Technology,4/26/2020,4,Quantity,3
CA-2020-107678,Juliana Krohn,Consumer,4/21/2020,Kentucky,40214,Furniture,4/28/2020,7,Sales,401.84
CA-2020-107678,Juliana Krohn,Consumer,4/21/2020,Kentucky,40214,Furniture,4/28/2020,7,Quantity,5
CA-2020-107678,Juliana Krohn,Consumer,4/21/2020,Kentucky,40214,Office Supplies,4/28/2020,7,Sales,21.3
CA-2020-107678,Juliana Krohn,Consumer,4/21/2020,Kentucky,40214,Office Supplies,4/28/2020,7,Quantity,3
CA-2020-107678,Juliana Krohn,Consumer,4/21/2020,Kentucky,40214,Technology,4/28/2020,7,Sales,469.95
CA-2020-107678,Juliana Krohn,Consumer,4/21/2020,Kentucky,40214,Technology,4/28/2020,7,Quantity,5
CA-2020-109169,Olvera Toch,Consumer,4/20/2020,Michigan,48234,Office Supplies,4/24/2020,4,Sales,180.96
CA-2020-109169,Olvera Toch,Consumer,4/20/2020,Michigan,48234,Office Supplies,4/24/2020,4,Quantity,2
CA-2020-142433,Erica Smith,Consumer,4/20/2020,Texas,77036,Office Supplies,4/25/2020,5,Sales,117.456
CA-2020-142433,Erica Smith,Consumer,4/20/2020,Texas,77036,Office Supplies,4/25/2020,5,Quantity,3
CA-2020-149342,Theresa Swint,Corporate,4/20/2020,Georgia,31907,Furniture,4/25/2020,5,Sales,595.38
CA-2020-149342,Theresa Swint,Corporate,4/20/2020,Georgia,31907,Furniture,4/25/2020,5,Quantity,6
CA-2020-149342,Theresa Swint,Corporate,4/20/2020,Georgia,31907,Office Supplies,4/25/2020,5,Sales,12.96
CA-2020-149342,Theresa Swint,Corporate,4/20/2020,Georgia,31907,Office Supplies,4/25/2020,5,Quantity,2
CA-2020-149342,Theresa Swint,Corporate,4/20/2020,Georgia,31907,Technology,4/25/2020,5,Sales,287.97
CA-2020-149342,Theresa Swint,Corporate,4/20/2020,Georgia,31907,Technology,4/25/2020,5,Quantity,3
US-2020-155369,Patrick Gardner,Consumer,4/19/2020,Texas,75007,Office Supplies,4/25/2020,6,Sales,329.96
US-2020-155369,Patrick Gardner,Consumer,4/19/2020,Texas,75007,Office Supplies,4/25/2020,6,Quantity,6
CA-2020-102722,Kelly Williams,Consumer,4/18/2020,Louisiana,71203,Technology,4/19/2020,1,Sales,106.5
CA-2020-102722,Kelly Williams,Consumer,4/18/2020,Louisiana,71203,Technology,4/19/2020,1,Quantity,6
CA-2020-115742,Darren Powers,Consumer,4/18/2020,Indiana,47150,Furniture,4/22/2020,4,Sales,96.15
CA-2020-115742,Darren Powers,Consumer,4/18/2020,Indiana,47150,Furniture,4/22/2020,4,Quantity,3
CA-2020-115742,Darren Powers,Consumer,4/18/2020,Indiana,47150,Office Supplies,4/22/2020,4,Sales,113.4
CA-2020-115742,Darren Powers,Consumer,4/18/2020,Indiana,47150,Office Supplies,4/22/2020,4,Quantity,12
CA-2020-142601,Deanra Eno,Home Office,4/18/2020,California,90004,Office Supplies,4/20/2020,2,Sales,1009.13
CA-2020-142601,Deanra Eno,Home Office,4/18/2020,California,90004,Office Supplies,4/20/2020,2,Quantity,9
US-2020-113593,Nathan Cano,Consumer,4/18/2020,California,93454,Office Supplies,4/20/2020,2,Sales,115.44
US-2020-113593,Nathan Cano,Consumer,4/18/2020,California,93454,Office Supplies,4/20/2020,2,Quantity,3
US-2020-134271,Roland Fjeld,Consumer,4/18/2020,New York,10024,Office Supplies,4/23/2020,5,Sales,21.93
US-2020-134271,Roland Fjeld,Consumer,4/18/2020,New York,10024,Office Supplies,4/23/2020,5,Quantity,3
US-2020-163433,Michael Paige,Corporate,4/18/2020,Texas,78501,Furniture,4/22/2020,4,Sales,56.686
US-2020-163433,Michael Paige,Corporate,4/18/2020,Texas,78501,Furniture,4/22/2020,4,Quantity,1
US-2020-163433,Michael Paige,Corporate,4/18/2020,Texas,78501,Office Supplies,4/22/2020,4,Sales,103.564
US-2020-163433,Michael Paige,Corporate,4/18/2020,Texas,78501,Office Supplies,4/22/2020,4,Quantity,12
US-2020-163433,Michael Paige,Corporate,4/18/2020,Texas,78501,Technology,4/22/2020,4,Sales,384.16
US-2020-163433,Michael Paige,Corporate,4/18/2020,Texas,78501,Technology,4/22/2020,4,Quantity,8
CA-2020-148712,Jessica Myrick,Consumer,4/17/2020,New York,10035,Office Supplies,4/23/2020,6,Sales,73.006
CA-2020-148712,Jessica Myrick,Consumer,4/17/2020,New York,10035,Office Supplies,4/23/2020,6,Quantity,16
CA-2020-148712,Jessica Myrick,Consumer,4/17/2020,New York,10035,Technology,4/23/2020,6,Sales,99.6
CA-2020-148712,Jessica Myrick,Consumer,4/17/2020,New York,10035,Technology,4/23/2020,6,Quantity,1
CA-2020-155306,George Ashbrook,Consumer,4/17/2020,California,94122,Office Supplies,4/21/2020,4,Sales,1465.17
CA-2020-155306,George Ashbrook,Consumer,4/17/2020,California,94122,Office Supplies,4/21/2020,4,Quantity,9
CA-2020-155306,George Ashbrook,Consumer,4/17/2020,California,94122,Technology,4/21/2020,4,Sales,1107.33
CA-2020-155306,George Ashbrook,Consumer,4/17/2020,California,94122,Technology,4/21/2020,4,Quantity,8
CA-2020-106215,Brad Norvell,Corporate,4/16/2020,Pennsylvania,19143,Office Supplies,4/21/2020,5,Sales,12.576
CA-2020-106215,Brad Norvell,Corporate,4/16/2020,Pennsylvania,19143,Office Supplies,4/21/2020,5,Quantity,4
CA-2020-137974,Lauren Leatherbury,Consumer,4/16/2020,Virginia,22980,Furniture,4/18/2020,2,Sales,1720.12
CA-2020-137974,Lauren Leatherbury,Consumer,4/16/2020,Virginia,22980,Furniture,4/18/2020,2,Quantity,16
CA-2020-137974,Lauren Leatherbury,Consumer,4/16/2020,Virginia,22980,Office Supplies,4/18/2020,2,Sales,9.14
CA-2020-137974,Lauren Leatherbury,Consumer,4/16/2020,Virginia,22980,Office Supplies,4/18/2020,2,Quantity,1
CA-2020-137974,Lauren Leatherbury,Consumer,4/16/2020,Virginia,22980,Technology,4/18/2020,2,Sales,569.64
CA-2020-137974,Lauren Leatherbury,Consumer,4/16/2020,Virginia,22980,Technology,4/18/2020,2,Quantity,2
CA-2020-142734,Denise Monton,Corporate,4/16/2020,New York,10024,Furniture,4/21/2020,5,Sales,127.764
CA-2020-142734,Denise Monton,Corporate,4/16/2020,New York,10024,Furniture,4/21/2020,5,Quantity,2
CA-2020-146675,Sarah Brown,Consumer,4/16/2020,Illinois,60201,Technology,4/20/2020,4,Sales,1483.528
CA-2020-146675,Sarah Brown,Consumer,4/16/2020,Illinois,60201,Technology,4/20/2020,4,Quantity,7
CA-2020-161263,Theresa Swint,Corporate,4/16/2020,Ohio,43615,Office Supplies,4/21/2020,5,Sales,120.422
CA-2020-161263,Theresa Swint,Corporate,4/16/2020,Ohio,43615,Office Supplies,4/21/2020,5,Quantity,19
CA-2020-161263,Theresa Swint,Corporate,4/16/2020,Ohio,43615,Technology,4/21/2020,5,Sales,118.782
CA-2020-161263,Theresa Swint,Corporate,4/16/2020,Ohio,43615,Technology,4/21/2020,5,Quantity,3
CA-2020-116841,Theone Pippenger,Consumer,4/14/2020,Oregon,97477,Office Supplies,4/18/2020,4,Sales,35.208
CA-2020-116841,Theone Pippenger,Consumer,4/14/2020,Oregon,97477,Office Supplies,4/18/2020,4,Quantity,1
CA-2020-100216,Heather Jas,Home Office,4/13/2020,Arizona,85204,Office Supplies,4/14/2020,1,Sales,85.92
CA-2020-100216,Heather Jas,Home Office,4/13/2020,Arizona,85204,Office Supplies,4/14/2020,1,Quantity,9
CA-2020-106257,Eugene Barchas,Consumer,4/13/2020,California,90045,Furniture,4/17/2020,4,Sales,241.568
CA-2020-106257,Eugene Barchas,Consumer,4/13/2020,California,90045,Furniture,4/17/2020,4,Quantity,2
CA-2020-106257,Eugene Barchas,Consumer,4/13/2020,California,90045,Technology,4/17/2020,4,Sales,479.92
CA-2020-106257,Eugene Barchas,Consumer,4/13/2020,California,90045,Technology,4/17/2020,4,Quantity,2
CA-2020-120551,Sonia Sunley,Consumer,4/13/2020,Nebraska,68701,Office Supplies,4/20/2020,7,Sales,17.43
CA-2020-120551,Sonia Sunley,Consumer,4/13/2020,Nebraska,68701,Office Supplies,4/20/2020,7,Quantity,3
CA-2020-133452,Zuschuss Carroll,Consumer,4/13/2020,California,91767,Furniture,4/19/2020,6,Sales,710.832
CA-2020-133452,Zuschuss Carroll,Consumer,4/13/2020,California,91767,Furniture,4/19/2020,6,Quantity,3
CA-2020-133452,Zuschuss Carroll,Consumer,4/13/2020,California,91767,Technology,4/19/2020,6,Sales,199.96
CA-2020-133452,Zuschuss Carroll,Consumer,4/13/2020,California,91767,Technology,4/19/2020,6,Quantity,4
CA-2020-133837,Thea Hendricks,Consumer,4/13/2020,Arizona,85301,Office Supplies,4/18/2020,5,Sales,10.744
CA-2020-133837,Thea Hendricks,Consumer,4/13/2020,Arizona,85301,Office Supplies,4/18/2020,5,Quantity,1
CA-2020-149678,Anthony Witt,Consumer,4/13/2020,New Mexico,87401,Office Supplies,4/15/2020,2,Sales,12.88
CA-2020-149678,Anthony Witt,Consumer,4/13/2020,New Mexico,87401,Office Supplies,4/15/2020,2,Quantity,1
US-2020-120502,Bill Tyler,Corporate,4/13/2020,California,90036,Furniture,4/19/2020,6,Sales,37.68
US-2020-120502,Bill Tyler,Corporate,4/13/2020,California,90036,Furniture,4/19/2020,6,Quantity,2
US-2020-120502,Bill Tyler,Corporate,4/13/2020,California,90036,Office Supplies,4/19/2020,6,Sales,75.84
US-2020-120502,Bill Tyler,Corporate,4/13/2020,California,90036,Office Supplies,4/19/2020,6,Quantity,2
US-2020-120502,Bill Tyler,Corporate,4/13/2020,California,90036,Technology,4/19/2020,6,Sales,258.576
US-2020-120502,Bill Tyler,Corporate,4/13/2020,California,90036,Technology,4/19/2020,6,Quantity,2
US-2020-168704,Frank Preis,Consumer,4/13/2020,Texas,77340,Furniture,4/17/2020,4,Sales,821.352
US-2020-168704,Frank Preis,Consumer,4/13/2020,Texas,77340,Furniture,4/17/2020,4,Quantity,6
US-2020-168704,Frank Preis,Consumer,4/13/2020,Texas,77340,Technology,4/17/2020,4,Sales,239.976
US-2020-168704,Frank Preis,Consumer,4/13/2020,Texas,77340,Technology,4/17/2020,4,Quantity,3
CA-2020-145415,Robert Dilbeck,Home Office,4/12/2020,Washington,98103,Office Supplies,4/17/2020,5,Sales,40.74
CA-2020-145415,Robert Dilbeck,Home Office,4/12/2020,Washington,98103,Office Supplies,4/17/2020,5,Quantity,3
CA-2020-111164,Sanjit Engle,Consumer,4/11/2020,New York,10009,Office Supplies,4/15/2020,4,Sales,406.6
CA-2020-111164,Sanjit Engle,Consumer,4/11/2020,New York,10009,Office Supplies,4/15/2020,4,Quantity,5
CA-2020-111164,Sanjit Engle,Consumer,4/11/2020,New York,10009,Technology,4/15/2020,4,Sales,107.13
CA-2020-111164,Sanjit Engle,Consumer,4/11/2020,New York,10009,Technology,4/15/2020,4,Quantity,4
CA-2020-125563,Patrick Ryan,Consumer,4/11/2020,Florida,33614,Furniture,4/17/2020,6,Sales,121.888
CA-2020-125563,Patrick Ryan,Consumer,4/11/2020,Florida,33614,Furniture,4/17/2020,6,Quantity,5
US-2020-136987,Andy Reiter,Consumer,4/11/2020,California,90004,Office Supplies,4/14/2020,3,Sales,52.76
US-2020-136987,Andy Reiter,Consumer,4/11/2020,California,90004,Office Supplies,4/14/2020,3,Quantity,2
US-2020-136987,Andy Reiter,Consumer,4/11/2020,California,90004,Technology,4/14/2020,3,Sales,639.968
US-2020-136987,Andy Reiter,Consumer,4/11/2020,California,90004,Technology,4/14/2020,3,Quantity,4
CA-2020-134201,Eugene Hildebrand,Home Office,4/10/2020,New York,14609,Office Supplies,4/16/2020,6,Sales,156.71
CA-2020-134201,Eugene Hildebrand,Home Office,4/10/2020,New York,14609,Office Supplies,4/16/2020,6,Quantity,7
CA-2020-168767,Dario Medina,Corporate,4/10/2020,California,95823,Office Supplies,4/15/2020,5,Sales,12.832
CA-2020-168767,Dario Medina,Corporate,4/10/2020,California,95823,Office Supplies,4/15/2020,5,Quantity,2
CA-2020-101000,Ivan Gibson,Consumer,4/9/2020,Connecticut,06360,Office Supplies,4/14/2020,5,Sales,370.14
CA-2020-101000,Ivan Gibson,Consumer,4/9/2020,Connecticut,06360,Office Supplies,4/14/2020,5,Quantity,3
CA-2020-116512,Mick Crebagga,Consumer,4/9/2020,New York,10024,Office Supplies,4/14/2020,5,Sales,17.94
CA-2020-116512,Mick Crebagga,Consumer,4/9/2020,New York,10024,Office Supplies,4/14/2020,5,Quantity,3
CA-2020-142027,Jay Kimmel,Consumer,4/9/2020,California,90805,Furniture,4/14/2020,5,Sales,369.912
CA-2020-142027,Jay Kimmel,Consumer,4/9/2020,California,90805,Furniture,4/14/2020,5,Quantity,3
CA-2020-130554,Frank Merwin,Home Office,4/7/2020,Pennsylvania,19140,Office Supplies,4/9/2020,2,Sales,11.736
CA-2020-130554,Frank Merwin,Home Office,4/7/2020,Pennsylvania,19140,Office Supplies,4/9/2020,2,Quantity,3
CA-2020-140025,Peter Fuller,Consumer,4/7/2020,Texas,78207,Office Supplies,4/11/2020,4,Sales,463.248
CA-2020-140025,Peter Fuller,Consumer,4/7/2020,Texas,78207,Office Supplies,4/11/2020,4,Quantity,8
CA-2020-140025,Peter Fuller,Consumer,4/7/2020,Texas,78207,Technology,4/11/2020,4,Sales,383.952
CA-2020-140025,Peter Fuller,Consumer,4/7/2020,Texas,78207,Technology,4/11/2020,4,Quantity,6
CA-2020-166492,Resi Pölking,Consumer,4/7/2020,New York,10035,Office Supplies,4/10/2020,3,Sales,48.5
CA-2020-166492,Resi Pölking,Consumer,4/7/2020,New York,10035,Office Supplies,4/10/2020,3,Quantity,6
CA-2020-100888,Mark Hamilton,Consumer,4/6/2020,North Carolina,28540,Office Supplies,4/10/2020,4,Sales,47.952
CA-2020-100888,Mark Hamilton,Consumer,4/6/2020,North Carolina,28540,Office Supplies,4/10/2020,4,Quantity,3
CA-2020-124541,Thomas Thornton,Consumer,4/6/2020,Texas,77041,Office Supplies,4/10/2020,4,Sales,66.564
CA-2020-124541,Thomas Thornton,Consumer,4/6/2020,Texas,77041,Office Supplies,4/10/2020,4,Quantity,20
CA-2020-124541,Thomas Thornton,Consumer,4/6/2020,Texas,77041,Technology,4/10/2020,4,Sales,25.488
CA-2020-124541,Thomas Thornton,Consumer,4/6/2020,Texas,77041,Technology,4/10/2020,4,Quantity,2
CA-2020-102855,Jennifer Ferguson,Consumer,4/5/2020,Washington,99207,Office Supplies,4/6/2020,1,Sales,23.84
CA-2020-102855,Jennifer Ferguson,Consumer,4/5/2020,Washington,99207,Office Supplies,4/6/2020,1,Quantity,8
CA-2020-102855,Jennifer Ferguson,Consumer,4/5/2020,Washington,99207,Technology,4/6/2020,1,Sales,239.94
CA-2020-102855,Jennifer Ferguson,Consumer,4/5/2020,Washington,99207,Technology,4/6/2020,1,Quantity,6
CA-2020-119942,Ted Trevino,Consumer,4/5/2020,Pennsylvania,19120,Office Supplies,4/7/2020,2,Sales,23.904
CA-2020-119942,Ted Trevino,Consumer,4/5/2020,Pennsylvania,19120,Office Supplies,4/7/2020,2,Quantity,6
CA-2020-161452,Carol Adams,Corporate,4/5/2020,California,90036,Furniture,4/11/2020,6,Sales,892.224
CA-2020-161452,Carol Adams,Corporate,4/5/2020,California,90036,Furniture,4/11/2020,6,Quantity,3
CA-2020-167010,Valerie Takahito,Home Office,4/5/2020,Pennsylvania,19143,Furniture,4/10/2020,5,Sales,907.17
CA-2020-167010,Valerie Takahito,Home Office,4/5/2020,Pennsylvania,19143,Furniture,4/10/2020,5,Quantity,10
CA-2020-167010,Valerie Takahito,Home Office,4/5/2020,Pennsylvania,19143,Office Supplies,4/10/2020,5,Sales,672.348
CA-2020-167010,Valerie Takahito,Home Office,4/5/2020,Pennsylvania,19143,Office Supplies,4/10/2020,5,Quantity,15
CA-2020-167010,Valerie Takahito,Home Office,4/5/2020,Pennsylvania,19143,Technology,4/10/2020,5,Sales,56.838
CA-2020-167010,Valerie Takahito,Home Office,4/5/2020,Pennsylvania,19143,Technology,4/10/2020,5,Quantity,7
US-2020-136476,Greg Guthrie,Corporate,4/5/2020,Tennessee,37620,Office Supplies,4/10/2020,5,Sales,157.794
US-2020-136476,Greg Guthrie,Corporate,4/5/2020,Tennessee,37620,Office Supplies,4/10/2020,5,Quantity,1
CA-2020-110667,Nicole Fjeld,Home Office,4/4/2020,New York,10009,Furniture,4/8/2020,4,Sales,108.4
CA-2020-110667,Nicole Fjeld,Home Office,4/4/2020,New York,10009,Furniture,4/8/2020,4,Quantity,2
CA-2020-110667,Nicole Fjeld,Home Office,4/4/2020,New York,10009,Office Supplies,4/8/2020,4,Sales,102.592
CA-2020-110667,Nicole Fjeld,Home Office,4/4/2020,New York,10009,Office Supplies,4/8/2020,4,Quantity,9
CA-2020-112452,Nat Carroll,Consumer,4/4/2020,Michigan,48911,Office Supplies,4/4/2020,0,Sales,662.676
CA-2020-112452,Nat Carroll,Consumer,4/4/2020,Michigan,48911,Office Supplies,4/4/2020,0,Quantity,6
CA-2020-112452,Nat Carroll,Consumer,4/4/2020,Michigan,48911,Technology,4/4/2020,0,Sales,610.93
CA-2020-112452,Nat Carroll,Consumer,4/4/2020,Michigan,48911,Technology,4/4/2020,0,Quantity,3
CA-2020-136378,Cari Sayre,Corporate,4/2/2020,Texas,77070,Office Supplies,4/7/2020,5,Sales,9.156
CA-2020-136378,Cari Sayre,Corporate,4/2/2020,Texas,77070,Office Supplies,4/7/2020,5,Quantity,3
US-2020-122140,Michael Oakman,Consumer,4/2/2020,Texas,75220,Office Supplies,4/7/2020,5,Sales,32.192
US-2020-122140,Michael Oakman,Consumer,4/2/2020,Texas,75220,Office Supplies,4/7/2020,5,Quantity,2
US-2020-122140,Michael Oakman,Consumer,4/2/2020,Texas,75220,Technology,4/7/2020,5,Sales,98.096
US-2020-122140,Michael Oakman,Consumer,4/2/2020,Texas,75220,Technology,4/7/2020,5,Quantity,10
US-2020-142811,John Lucas,Consumer,4/2/2020,Arizona,85204,Technology,4/7/2020,5,Sales,87.8
US-2020-142811,John Lucas,Consumer,4/2/2020,Arizona,85204,Technology,4/7/2020,5,Quantity,5
US-2020-159513,John Dryer,Consumer,4/2/2020,California,90049,Technology,4/9/2020,7,Sales,71.976
US-2020-159513,John Dryer,Consumer,4/2/2020,California,90049,Technology,4/9/2020,7,Quantity,3
CA-2020-128125,Ed Braxton,Corporate,3/31/2020,Texas,77095,Furniture,4/5/2020,5,Sales,22.38
CA-2020-128125,Ed Braxton,Corporate,3/31/2020,Texas,77095,Furniture,4/5/2020,5,Quantity,3
CA-2020-128125,Ed Braxton,Corporate,3/31/2020,Texas,77095,Office Supplies,4/5/2020,5,Sales,98.376
CA-2020-128125,Ed Braxton,Corporate,3/31/2020,Texas,77095,Office Supplies,4/5/2020,5,Quantity,3
CA-2020-137106,Scott Cohen,Corporate,3/31/2020,Florida,32216,Technology,4/4/2020,4,Sales,79.96
CA-2020-137106,Scott Cohen,Corporate,3/31/2020,Florida,32216,Technology,4/4/2020,4,Quantity,5
CA-2020-104871,Daniel Raglin,Home Office,3/30/2020,Illinois,61761,Furniture,4/3/2020,4,Sales,366.744
CA-2020-104871,Daniel Raglin,Home Office,3/30/2020,Illinois,61761,Furniture,4/3/2020,4,Quantity,4
